datetime,season,workingday,weather,temp,humidity,windspeed,count,company_id
'2012-07-14 02:00:00','3','0',Cloudy,28.7,54,70.015,101,402
'2012-07-14 03:00:00','3','0',Cloudy,28.7,54,70.015,40,54
'2012-07-14 04:00:00','3','0',Light rain,27.06,61,70.015,9,252
'2012-07-14 05:00:00','3','0',Cloudy,26.24,73,70.015,5,352
'2012-07-14 06:00:00','3','0',Cloudy,26.24,78,60.032,35,353
'2012-07-14 07:00:00','3','0',Nice,26.24,78,190.012,48,352
'2012-07-14 08:00:00','3','0',Nice,25.42,78,190.012,151,3
'2012-07-14 09:00:00','3','0',Nice,27.06,74,12.998,282,356
'2012-07-14 10:00:00','3','0',Cloudy,29.52,70,60.032,401,352
'2012-07-14 11:00:00','3','0',Cloudy,29.52,70,70.015,439,402
'2012-07-14 12:00:00','3','0',Cloudy,30.34,66,60.032,499,252
'2012-07-14 13:00:00','3','0',Cloudy,31.16,62,60.032,591,228
'2012-07-14 14:00:00','3','0',Nice,32.8,55,70.015,632,356
'2012-07-14 15:00:00','3','0',Nice,32.8,55,110.014,560,252
'2012-07-14 16:00:00','3','0',Cloudy,29.52,79,239.994,566,252
'2012-07-14 17:00:00','3','0',Light rain,28.7,79,110.014,458,252
'2012-07-14 18:00:00','3','0',Nice,29.52,79,89.981,351,252
'2012-07-14 19:00:00','3','0',Nice,29.52,84,60.032,431,151
'2012-07-14 20:00:00','3','0',Nice,29.52,84,60.032,356,228
'2012-07-14 21:00:00','3','0',Nice,28.7,84,150.013,269,387
'2012-07-14 22:00:00','3','0',Nice,28.7,79,12.998,225,436
'2012-07-14 23:00:00','3','0',Cloudy,27.88,83,60.032,211,352
'2012-07-15 00:00:00','3','0',Nice,27.88,89,110.014,187,352
'2012-07-15 01:00:00','3','0',Cloudy,27.88,89,89.981,168,252
'2012-07-15 02:00:00','3','0',Cloudy,27.88,89,110.014,115,387
'2012-07-15 03:00:00','3','0',Cloudy,27.88,89,110.014,57,228
'2012-07-15 04:00:00','3','0',Cloudy,27.88,89,70.015,19,54
'2012-07-15 05:00:00','3','0',Nice,27.88,89,89.981,9,356
'2012-07-15 06:00:00','3','0',Nice,27.88,83,89.981,15,352
'2012-07-15 07:00:00','3','0',Nice,28.7,79,60.032,47,387
'2012-07-15 08:00:00','3','0',Cloudy,28.7,84,89.981,133,387
'2012-07-15 09:00:00','3','0',Cloudy,29.52,79,0.0,221,387
'2012-07-15 10:00:00','3','0',Nice,31.16,66,89.981,382,352
'2012-07-15 11:00:00','3','0',Nice,33.62,52,110.014,451,402
'2012-07-15 12:00:00','3','0',Nice,34.44,47,70.015,489,58
'2012-07-15 13:00:00','3','0',Nice,35.26,41,70.015,480,60
'2012-07-15 14:00:00','3','0',Nice,36.9,37,169.979,476,356
'2012-07-15 15:00:00','3','0',Nice,35.26,47,89.981,489,352
'2012-07-15 16:00:00','3','0',Nice,35.26,41,150.013,495,54
'2012-07-15 17:00:00','3','0',Nice,32.8,59,329.975,436,442
'2012-07-15 18:00:00','3','0',Light rain,29.52,79,239.994,312,425
'2012-07-15 19:00:00','3','0',Nice,29.52,84,150.013,312,352
'2012-07-15 20:00:00','3','0',Nice,29.52,79,169.979,294,60
'2012-07-15 21:00:00','3','0',Nice,29.52,79,60.032,223,431
'2012-07-15 22:00:00','3','0',Nice,29.52,74,70.015,130,54
'2012-07-15 23:00:00','3','0',Nice,29.52,79,89.981,91,58
'2012-07-16 00:00:00','3','1',Light rain,29.52,79,70.015,43,130
'2012-07-16 01:00:00','3','1',Cloudy,28.7,74,12.998,11,402
'2012-07-16 02:00:00','3','1',Nice,28.7,74,70.015,15,252
'2012-07-16 03:00:00','3','1',Nice,27.88,79,60.032,6,252
'2012-07-16 04:00:00','3','1',Nice,27.88,79,70.015,12,356
'2012-07-16 05:00:00','3','1',Nice,27.06,78,70.015,50,58
'2012-07-16 06:00:00','3','1',Nice,27.88,79,89.981,140,54
'2012-07-16 07:00:00','3','1',Nice,29.52,70,60.032,483,352
'2012-07-16 08:00:00','3','1',Nice,30.34,66,70.015,667,60
'2012-07-16 09:00:00','3','1',Nice,31.16,62,110.014,348,252
'2012-07-16 10:00:00','3','1',Nice,32.8,59,0.0,186,353
'2012-07-16 11:00:00','3','1',Nice,34.44,53,150.013,182,252
'2012-07-16 12:00:00','3','1',Nice,34.44,49,89.981,237,387
'2012-07-16 13:00:00','3','1',Nice,34.44,49,190.012,239,436
'2012-07-16 14:00:00','3','1',Nice,36.08,42,70.015,212,58
'2012-07-16 15:00:00','3','1',Nice,35.26,47,169.979,237,431
'2012-07-16 16:00:00','3','1',Light rain,31.16,66,390.007,386,252
'2012-07-16 17:00:00','3','1',Light rain,31.16,66,390.007,755,54
'2012-07-16 18:00:00','3','1',Nice,34.44,53,0.0,794,352
'2012-07-16 19:00:00','3','1',Nice,32.8,63,89.981,595,303
'2012-07-16 20:00:00','3','1',Nice,32.8,59,89.981,454,431
'2012-07-16 21:00:00','3','1',Nice,31.16,66,89.981,328,353
'2012-07-16 22:00:00','3','1',Nice,31.16,62,60.032,284,442
'2012-07-16 23:00:00','3','1',Nice,30.34,74,60.032,166,387
'2012-07-17 00:00:00','3','1',Nice,29.52,84,70.015,53,387
'2012-07-17 01:00:00','3','1',Nice,30.34,70,0.0,25,356
'2012-07-17 02:00:00','3','1',Nice,29.52,70,60.032,7,252
'2012-07-17 03:00:00','3','1',Nice,29.52,66,0.0,3,252
'2012-07-17 04:00:00','3','1',Nice,29.52,62,0.0,7,402
'2012-07-17 05:00:00','3','1',Nice,27.88,74,60.032,38,252
'2012-07-17 06:00:00','3','1',Nice,29.52,66,70.015,213,352
'2012-07-17 07:00:00','3','1',Cloudy,30.34,70,0.0,526,387
'2012-07-17 08:00:00','3','1',Cloudy,32.8,55,0.0,661,402
'2012-07-17 09:00:00','3','1',Cloudy,33.62,49,150.013,320,58
'2012-07-17 10:00:00','3','1',Cloudy,34.44,49,12.998,159,387
'2012-07-17 11:00:00','3','1',Cloudy,35.26,47,0.0,206,425
'2012-07-17 12:00:00','3','1',Cloudy,36.9,35,0.0,254,387
'2012-07-17 13:00:00','3','1',Nice,37.72,31,12.998,221,352
'2012-07-17 14:00:00','3','1',Nice,38.54,29,169.979,214,387
'2012-07-17 15:00:00','3','1',Nice,37.72,31,110.014,244,60
'2012-07-17 16:00:00','3','1',Nice,37.72,29,110.014,381,387
'2012-07-17 17:00:00','3','1',Nice,37.72,29,0.0,770,387
'2012-07-17 18:00:00','3','1',Nice,36.9,33,12.998,772,252
'2012-07-17 19:00:00','3','1',Nice,36.08,35,169.979,547,352
'2012-07-17 20:00:00','3','1',Nice,35.26,34,110.014,427,54
'2012-07-17 21:00:00','3','1',Nice,33.62,52,89.981,333,58
'2012-07-17 22:00:00','3','1',Nice,32.8,55,150.013,244,60
'2012-07-17 23:00:00','3','1',Nice,31.98,59,12.998,161,387
'2012-07-18 00:00:00','3','1',Nice,31.16,66,110.014,53,387
'2012-07-18 01:00:00','3','1',Nice,31.16,66,70.015,16,387
'2012-07-18 02:00:00','3','1',Nice,30.34,66,89.981,8,442
'2012-07-18 03:00:00','3','1',Nice,30.34,66,89.981,4,228
'2012-07-18 04:00:00','3','1',Nice,29.52,70,89.981,6,387
'2012-07-18 05:00:00','3','1',Nice,29.52,70,110.014,46,352
'2012-07-18 06:00:00','3','1',Nice,29.52,70,110.014,162,252
'2012-07-18 07:00:00','3','1',Nice,30.34,66,110.014,495,442
'2012-07-18 08:00:00','3','1',Nice,31.98,62,70.015,679,3
'2012-07-18 09:00:00','3','1',Nice,33.62,56,0.0,297,387
'2012-07-18 10:00:00','3','1',Nice,36.9,42,12.998,138,387
'2012-07-18 11:00:00','3','1',Nice,36.9,42,0.0,183,356
'2012-07-18 12:00:00','3','1',Nice,37.72,37,89.981,202,352
'2012-07-18 13:00:00','3','1',Nice,38.54,33,0.0,203,431
'2012-07-18 14:00:00','3','1',Nice,38.54,38,220.028,170,387
'2012-07-18 15:00:00','3','1',Light rain,37.72,35,239.994,194,352
'2012-07-18 16:00:00','3','1',Nice,30.34,66,169.979,224,352
'2012-07-18 17:00:00','3','1',Nice,30.34,70,169.979,370,353
'2012-07-18 18:00:00','3','1',Cloudy,31.16,62,89.981,643,387
'2012-07-18 19:00:00','3','1',Cloudy,31.16,62,70.015,516,356
'2012-07-18 20:00:00','3','1',Nice,30.34,62,60.032,366,387
'2012-07-18 21:00:00','3','1',Nice,31.16,62,0.0,319,58
'2012-07-18 22:00:00','3','1',Nice,31.16,58,60.032,288,442
'2012-07-18 23:00:00','3','1',Nice,31.16,58,60.032,131,353
'2012-07-19 00:00:00','3','1',Nice,30.34,66,60.032,66,353
'2012-07-19 01:00:00','3','1',Nice,30.34,66,60.032,25,352
'2012-07-19 02:00:00','3','1',Nice,29.52,70,12.998,7,252
'2012-07-19 03:00:00','3','1',Nice,29.52,70,70.015,5,60
'2012-07-19 04:00:00','3','1',Nice,29.52,70,70.015,8,352
'2012-07-19 05:00:00','3','1',Cloudy,29.52,70,70.015,40,58
'2012-07-19 06:00:00','3','1',Nice,29.52,66,89.981,152,252
'2012-07-19 07:00:00','3','1',Nice,30.34,58,190.012,473,352
'2012-07-19 08:00:00','3','1',Nice,31.16,58,169.979,657,151
'2012-07-19 09:00:00','3','1',Cloudy,31.16,58,190.012,318,352
'2012-07-19 10:00:00','3','1',Nice,31.16,58,12.998,198,387
'2012-07-19 11:00:00','3','1',Nice,32.8,55,70.015,216,352
'2012-07-19 12:00:00','3','1',Nice,34.44,49,190.012,274,387
'2012-07-19 13:00:00','3','1',Nice,34.44,47,89.981,254,58
'2012-07-19 14:00:00','3','1',Nice,35.26,44,60.032,197,353
'2012-07-19 15:00:00','3','1',Nice,34.44,47,60.032,292,58
'2012-07-19 16:00:00','3','1',Nice,34.44,47,60.032,358,352
'2012-07-19 17:00:00','3','1',Nice,35.26,41,0.0,771,228
'2012-07-19 18:00:00','3','1',Nice,35.26,41,12.998,777,130
'2012-07-19 19:00:00','3','1',Nice,34.44,44,169.979,533,228
'2012-07-19 20:00:00','3','1',Nice,33.62,49,110.014,505,387
'2012-07-19 21:00:00','3','1',Light rain,27.06,89,169.979,332,58
'2012-07-19 22:00:00','3','1',Light rain,27.06,89,169.979,68,54
'2012-07-19 23:00:00','3','1',Light rain,27.06,89,150.013,65,352
'2012-08-01 00:00:00','3','1',Nice,27.88,79,110.014,47,431
'2012-08-01 01:00:00','3','1',Nice,27.06,83,60.032,33,356
'2012-08-01 02:00:00','3','1',Nice,26.24,83,70.015,13,387
'2012-08-01 03:00:00','3','1',Nice,26.24,83,70.015,7,425
'2012-08-01 04:00:00','3','1',Cloudy,26.24,78,89.981,4,352
'2012-08-01 05:00:00','3','1',Cloudy,26.24,78,89.981,49,431
'2012-08-01 06:00:00','3','1',Nice,26.24,78,89.981,185,442
'2012-08-01 07:00:00','3','1',Cloudy,26.24,83,89.981,487,431
'2012-08-01 08:00:00','3','1',Cloudy,27.06,78,12.998,681,387
'2012-08-01 09:00:00','3','1',Cloudy,27.88,74,60.032,350,252
'2012-08-01 10:00:00','3','1',Nice,29.52,66,60.032,236,353
'2012-08-01 11:00:00','3','1',Nice,31.16,58,60.032,234,387
'2012-08-01 12:00:00','3','1',Nice,32.8,49,70.015,284,425
'2012-08-01 13:00:00','3','1',Nice,32.8,52,110.014,280,442
'2012-08-01 14:00:00','3','1',Nice,33.62,46,110.014,263,352
'2012-08-01 15:00:00','3','1',Nice,33.62,46,110.014,295,402
'2012-08-01 16:00:00','3','1',Nice,32.8,55,190.012,479,54
'2012-08-01 17:00:00','3','1',Nice,32.8,49,110.014,837,352
'2012-08-01 18:00:00','3','1',Light rain,31.16,62,150.013,891,228
'2012-08-01 19:00:00','3','1',Nice,30.34,66,169.979,652,387
'2012-08-01 20:00:00','3','1',Nice,30.34,66,110.014,513,54
'2012-08-01 21:00:00','3','1',Nice,29.52,70,89.981,320,356
'2012-08-01 22:00:00','3','1',Nice,29.52,70,70.015,288,436
'2012-08-01 23:00:00','3','1',Nice,28.7,74,0.0,152,442
'2012-08-02 00:00:00','3','1',Nice,28.7,74,0.0,63,402
'2012-08-02 01:00:00','3','1',Nice,27.88,79,70.015,42,252
'2012-08-02 02:00:00','3','1',Nice,27.06,83,60.032,11,436
'2012-08-02 03:00:00','3','1',Nice,27.06,83,0.0,6,58
'2012-08-02 04:00:00','3','1',Nice,27.06,83,0.0,9,431
'2012-08-02 05:00:00','3','1',Nice,27.06,89,89.981,41,387
'2012-08-02 06:00:00','3','1',Nice,27.06,83,0.0,183,442
'2012-08-02 07:00:00','3','1',Nice,28.7,79,0.0,473,356
'2012-08-02 08:00:00','3','1',Nice,29.52,74,70.015,739,387
'2012-08-02 09:00:00','3','1',Nice,31.16,66,70.015,343,431
'2012-08-02 10:00:00','3','1',Nice,32.8,55,0.0,181,402
'2012-08-02 11:00:00','3','1',Nice,33.62,52,70.015,226,252
'2012-08-02 12:00:00','3','1',Nice,34.44,44,89.981,286,58
'2012-08-02 13:00:00','3','1',Nice,35.26,44,150.013,310,387
'2012-08-02 14:00:00','3','1',Nice,35.26,41,89.981,225,58
'2012-08-02 15:00:00','3','1',Nice,31.98,62,310.009,270,58
'2012-08-02 16:00:00','3','1',Nice,33.62,46,12.998,406,252
'2012-08-02 17:00:00','3','1',Nice,33.62,52,169.979,865,54
'2012-08-02 18:00:00','3','1',Nice,32.8,59,150.013,767,58
'2012-08-02 19:00:00','3','1',Nice,32.8,63,110.014,607,352
'2012-08-02 20:00:00','3','1',Nice,31.98,66,0.0,427,3
'2012-08-02 21:00:00','3','1',Nice,31.16,66,150.013,342,387
'2012-08-02 22:00:00','3','1',Nice,30.34,70,12.998,262,431
'2012-08-02 23:00:00','3','1',Nice,29.52,70,169.979,177,387
'2012-08-03 00:00:00','3','1',Nice,29.52,70,12.998,71,353
'2012-08-03 01:00:00','3','1',Nice,28.7,74,12.998,43,352
'2012-08-03 02:00:00','3','1',Nice,27.88,79,150.013,14,3
'2012-08-03 03:00:00','3','1',Nice,27.88,79,150.013,6,402
'2012-08-03 04:00:00','3','1',Nice,27.06,83,169.979,12,402
'2012-08-03 05:00:00','3','1',Nice,27.06,83,110.014,37,151
'2012-08-03 06:00:00','3','1',Nice,27.06,83,150.013,163,252
'2012-08-03 07:00:00','3','1',Nice,28.7,74,70.015,421,352
'2012-08-03 08:00:00','3','1',Nice,29.52,70,89.981,668,431
'2012-08-03 09:00:00','3','1',Cloudy,30.34,66,70.015,396,3
'2012-08-03 10:00:00','3','1',Cloudy,32.8,52,12.998,249,353
'2012-08-03 11:00:00','3','1',Cloudy,34.44,49,190.012,263,58
'2012-08-03 12:00:00','3','1',Cloudy,35.26,50,199.995,338,356
'2012-08-03 13:00:00','3','1',Cloudy,35.26,47,190.012,345,356
'2012-08-03 14:00:00','3','1',Cloudy,35.26,44,169.979,331,54
'2012-08-03 15:00:00','3','1',Nice,36.08,42,169.979,380,387
'2012-08-03 16:00:00','3','1',Cloudy,35.26,41,150.013,492,431
'2012-08-03 17:00:00','3','1',Cloudy,34.44,53,190.012,741,387
'2012-08-03 18:00:00','3','1',Cloudy,33.62,59,169.979,671,442
'2012-08-03 19:00:00','3','1',Cloudy,32.8,63,150.013,469,352
'2012-08-03 20:00:00','3','1',Cloudy,31.98,66,150.013,389,252
'2012-08-03 21:00:00','3','1',Cloudy,31.16,66,12.998,278,431
'2012-08-03 22:00:00','3','1',Nice,31.16,70,169.979,202,58
'2012-08-03 23:00:00','3','1',Nice,30.34,79,89.981,196,425
'2012-08-04 00:00:00','3','0',Nice,30.34,79,110.014,161,436
'2012-08-04 01:00:00','3','0',Nice,29.52,84,12.998,122,356
'2012-08-04 02:00:00','3','0',Nice,29.52,84,89.981,84,436
'2012-08-04 03:00:00','3','0',Nice,29.52,84,89.981,30,431
'2012-08-04 04:00:00','3','0',Nice,29.52,79,12.998,13,252
'2012-08-04 05:00:00','3','0',Nice,28.7,84,150.013,17,352
'2012-08-04 06:00:00','3','0',Nice,28.7,84,150.013,49,353
'2012-08-04 07:00:00','3','0',Nice,29.52,77,110.014,67,252
'2012-08-04 08:00:00','3','0',Nice,30.34,72,12.998,181,252
'2012-08-04 09:00:00','3','0',Nice,31.98,65,150.013,278,356
'2012-08-04 10:00:00','3','0',Nice,33.62,57,12.998,396,402
'2012-08-04 11:00:00','3','0',Nice,35.26,47,169.979,470,352
'2012-08-04 12:00:00','3','0',Nice,35.26,40,239.994,547,442
'2012-08-04 13:00:00','3','0',Nice,36.08,42,199.995,527,436
'2012-08-04 14:00:00','3','0',Nice,36.08,40,260.027,472,58
'2012-08-04 15:00:00','3','0',Nice,36.08,42,279.993,489,352
'2012-08-04 16:00:00','3','0',Nice,36.9,39,199.995,450,252
'2012-08-04 17:00:00','3','0',Nice,36.08,37,199.995,492,54
'2012-08-04 18:00:00','3','0',Nice,35.26,41,220.028,490,352
'2012-08-04 19:00:00','3','0',Nice,33.62,52,239.994,397,151
'2012-08-04 20:00:00','3','0',Nice,33.62,52,199.995,312,228
'2012-08-04 21:00:00','3','0',Nice,32.8,59,169.979,289,60
'2012-08-04 22:00:00','3','0',Nice,31.16,66,190.012,269,387
'2012-08-04 23:00:00','3','0',Nice,31.16,66,199.995,222,353
'2012-08-05 00:00:00','3','0',Nice,30.34,70,190.012,153,352
'2012-08-05 01:00:00','3','0',Nice,30.34,70,169.979,87,387
'2012-08-05 02:00:00','3','0',Nice,30.34,70,199.995,73,352
'2012-08-05 03:00:00','3','0',Nice,29.52,74,169.979,41,387
'2012-08-05 04:00:00','3','0',Nice,29.52,74,169.979,14,352
'2012-08-05 05:00:00','3','0',Nice,29.52,74,169.979,19,431
'2012-08-05 06:00:00','3','0',Nice,29.52,79,169.979,19,352
'2012-08-05 07:00:00','3','0',Nice,30.34,74,199.995,68,387
'2012-08-05 08:00:00','3','0',Nice,31.16,66,220.028,108,60
'2012-08-05 09:00:00','3','0',Nice,32.8,59,239.994,229,252
'2012-08-05 10:00:00','3','0',Nice,32.8,59,279.993,364,387
'2012-08-05 11:00:00','3','0',Nice,33.62,56,279.993,437,3
'2012-08-05 12:00:00','3','0',Nice,35.26,47,350.008,491,60
'2012-08-05 13:00:00','3','0',Nice,36.08,44,310.009,523,436
'2012-08-05 14:00:00','3','0',Nice,36.9,42,310.009,526,431
'2012-08-05 15:00:00','3','0',Nice,36.9,37,350.008,450,252
'2012-08-05 16:00:00','3','0',Nice,33.62,46,169.979,421,252
'2012-08-05 17:00:00','3','0',Nice,33.62,46,169.979,382,353
'2012-08-05 18:00:00','3','0',Light rain,28.7,74,89.981,229,352
'2012-08-05 19:00:00','3','0',Nice,28.7,84,150.013,185,151
'2012-08-05 20:00:00','3','0',Nice,28.7,84,70.015,193,353
'2012-08-05 21:00:00','3','0',Nice,29.52,79,70.015,208,60
'2012-08-05 22:00:00','3','0',Nice,29.52,79,60.032,157,352
'2012-08-05 23:00:00','3','0',Cloudy,29.52,79,110.014,87,387
'2012-08-06 00:00:00','3','1',Cloudy,29.52,79,0.0,33,3
'2012-08-06 01:00:00','3','1',Nice,29.52,79,60.032,11,387
'2012-08-06 02:00:00','3','1',Cloudy,29.52,79,89.981,5,436
'2012-08-06 03:00:00','3','1',Light rain,29.52,79,60.032,5,54
'2012-08-06 04:00:00','3','1',Cloudy,29.52,74,89.981,11,58
'2012-08-06 05:00:00','3','1',Nice,28.7,79,12.998,25,431
'2012-08-06 06:00:00','3','1',Cloudy,28.7,79,150.013,141,387
'2012-08-06 07:00:00','3','1',Light rain,29.52,70,12.998,407,352
'2012-08-06 08:00:00','3','1',Cloudy,28.7,79,0.0,605,352
'2012-08-06 09:00:00','3','1',Light rain,28.7,79,110.014,276,54
'2012-08-06 10:00:00','3','1',Nice,30.34,70,150.013,213,431
'2012-08-06 11:00:00','3','1',Nice,31.16,66,89.981,260,352
'2012-08-06 12:00:00','3','1',Cloudy,31.98,55,60.032,285,228
'2012-08-06 13:00:00','3','1',Nice,32.8,49,150.013,289,353
'2012-08-06 14:00:00','3','1',Nice,33.62,46,0.0,287,353
'2012-08-06 15:00:00','3','1',Nice,33.62,46,89.981,274,54
'2012-08-06 16:00:00','3','1',Nice,34.44,41,70.015,451,58
'2012-08-06 17:00:00','3','1',Nice,33.62,41,0.0,858,252
'2012-08-06 18:00:00','3','1',Nice,33.62,41,89.981,843,442
'2012-08-06 19:00:00','3','1',Nice,31.98,59,12.998,640,387
'2012-08-06 20:00:00','3','1',Nice,31.16,66,110.014,457,352
'2012-08-06 21:00:00','3','1',Nice,30.34,70,12.998,317,387
'2012-08-06 22:00:00','3','1',Nice,30.34,70,60.032,207,425
'2012-08-06 23:00:00','3','1',Nice,29.52,74,12.998,113,436
'2012-08-07 00:00:00','3','1',Nice,28.7,84,12.998,47,387
'2012-08-07 01:00:00','3','1',Nice,28.7,84,89.981,18,352
'2012-08-07 02:00:00','3','1',Nice,28.7,84,89.981,13,151
'2012-08-07 03:00:00','3','1',Nice,28.7,84,0.0,6,151
'2012-08-07 04:00:00','3','1',Nice,27.88,83,89.981,9,356
'2012-08-07 05:00:00','3','1',Nice,28.7,79,70.015,36,387
'2012-08-07 06:00:00','3','1',Cloudy,28.7,79,12.998,179,352
'2012-08-07 07:00:00','3','1',Cloudy,28.7,74,89.981,502,58
'2012-08-07 08:00:00','3','1',Cloudy,28.7,70,110.014,705,3
'2012-08-07 09:00:00','3','1',Cloudy,28.7,74,89.981,327,352
'2012-08-07 10:00:00','3','1',Cloudy,30.34,70,89.981,250,228
'2012-08-07 11:00:00','3','1',Cloudy,31.16,66,60.032,214,387
'2012-08-07 12:00:00','3','1',Cloudy,32.8,55,89.981,283,352
'2012-08-07 13:00:00','3','1',Cloudy,32.8,52,12.998,253,58
'2012-08-07 14:00:00','3','1',Cloudy,33.62,46,0.0,261,54
'2012-08-07 15:00:00','3','1',Nice,32.8,52,0.0,306,58
'2012-08-07 16:00:00','3','1',Light rain,31.16,66,190.012,445,252
'2012-08-07 17:00:00','3','1',Cloudy,31.98,62,89.981,868,431
'2012-08-07 18:00:00','3','1',Cloudy,31.16,62,110.014,814,54
'2012-08-07 19:00:00','3','1',Cloudy,31.16,66,70.015,610,431
'2012-08-07 20:00:00','3','1',Cloudy,30.34,70,89.981,448,58
'2012-08-07 21:00:00','3','1',Cloudy,29.52,74,0.0,317,352
'2012-08-07 22:00:00','3','1',Nice,29.52,74,70.015,224,58
'2012-08-07 23:00:00','3','1',Nice,29.52,79,0.0,138,252
'2012-08-08 00:00:00','3','1',Nice,28.7,84,0.0,58,436
'2012-08-08 01:00:00','3','1',Nice,29.52,79,0.0,23,58
'2012-08-08 02:00:00','3','1',Nice,28.7,84,0.0,6,352
'2012-08-08 03:00:00','3','1',Nice,28.7,84,0.0,7,387
'2012-08-08 04:00:00','3','1',Nice,28.7,84,0.0,7,431
'2012-08-08 05:00:00','3','1',Cloudy,27.88,89,110.014,43,425
'2012-08-08 06:00:00','3','1',Cloudy,28.7,84,110.014,173,436
'2012-08-08 07:00:00','3','1',Cloudy,28.7,84,110.014,482,431
'2012-08-08 08:00:00','3','1',Cloudy,30.34,72,60.032,737,402
'2012-08-08 09:00:00','3','1',Cloudy,31.16,66,0.0,341,58
'2012-08-08 10:00:00','3','1',Cloudy,32.8,52,89.981,214,352
'2012-08-08 11:00:00','3','1',Cloudy,32.8,52,0.0,239,353
'2012-08-08 12:00:00','3','1',Cloudy,32.8,52,0.0,280,387
'2012-08-08 13:00:00','3','1',Cloudy,32.8,52,0.0,313,387
'2012-08-08 14:00:00','3','1',Cloudy,32.8,52,169.979,236,58
'2012-08-08 15:00:00','3','1',Cloudy,34.44,44,12.998,278,356
'2012-08-08 16:00:00','3','1',Cloudy,32.8,49,190.012,441,352
'2012-08-08 17:00:00','3','1',Cloudy,32.8,55,190.012,858,431
'2012-08-08 18:00:00','3','1',Cloudy,31.98,55,110.014,862,425
'2012-08-08 19:00:00','3','1',Nice,31.16,66,150.013,686,228
'2012-08-08 20:00:00','3','1',Nice,30.34,66,12.998,500,352
'2012-08-08 21:00:00','3','1',Nice,30.34,66,70.015,381,387
'2012-08-08 22:00:00','3','1',Nice,29.52,74,70.015,233,3
'2012-08-08 23:00:00','3','1',Nice,29.52,70,89.981,136,387
'2012-08-09 00:00:00','3','1',Nice,29.52,74,12.998,67,387
'2012-08-09 01:00:00','3','1',Nice,28.7,79,89.981,28,436
'2012-08-09 02:00:00','3','1',Nice,28.7,84,60.032,14,356
'2012-08-09 03:00:00','3','1',Nice,27.88,83,60.032,6,356
'2012-08-09 04:00:00','3','1',Cloudy,27.88,89,89.981,10,431
'2012-08-09 05:00:00','3','1',Cloudy,27.06,94,0.0,41,151
'2012-08-09 06:00:00','3','1',Nice,27.06,83,110.014,167,387
'2012-08-09 07:00:00','3','1',Cloudy,28.7,84,110.014,475,58
'2012-08-09 08:00:00','3','1',Nice,29.52,74,70.015,698,58
'2012-08-09 09:00:00','3','1',Nice,31.16,66,110.014,353,352
'2012-08-09 10:00:00','3','1',Nice,32.8,55,150.013,205,352
'2012-08-09 11:00:00','3','1',Nice,34.44,44,0.0,260,352
'2012-08-09 12:00:00','3','1',Nice,34.44,44,70.015,277,54
'2012-08-09 13:00:00','3','1',Nice,35.26,41,70.015,281,353
'2012-08-09 14:00:00','3','1',Nice,36.08,32,150.013,247,352
'2012-08-09 15:00:00','3','1',Nice,36.08,32,150.013,267,356
'2012-08-09 16:00:00','3','1',Nice,35.26,39,169.979,417,54
'2012-08-09 17:00:00','3','1',Nice,35.26,36,169.979,810,54
'2012-08-09 18:00:00','3','1',Cloudy,33.62,46,169.979,811,352
'2012-08-09 19:00:00','3','1',Nice,32.8,55,12.998,623,387
'2012-08-09 20:00:00','3','1',Nice,28.7,54,190.012,478,228
'2012-08-09 21:00:00','3','1',Cloudy,28.7,58,110.014,336,352
'2012-08-09 22:00:00','3','1',Cloudy,27.06,69,150.013,259,387
'2012-08-09 23:00:00','3','1',Nice,27.06,74,0.0,156,54
'2012-08-10 00:00:00','3','1',Nice,28.7,65,60.032,85,58
'2012-08-10 01:00:00','3','1',Nice,28.7,65,70.015,41,431
'2012-08-10 02:00:00','3','1',Nice,28.7,74,110.014,20,352
'2012-08-10 03:00:00','3','1',Cloudy,29.52,79,12.998,9,387
'2012-08-10 04:00:00','3','1',Light rain,28.7,84,190.012,7,352
'2012-08-10 05:00:00','3','1',Light rain,28.7,84,190.012,33,431
'2012-08-10 06:00:00','3','1',Light rain,26.24,89,199.995,44,387
'2012-08-10 07:00:00','3','1',Light rain,26.24,89,70.015,133,58
'2012-08-10 08:00:00','3','1',Light rain,25.42,91,110.014,119,387
'2012-08-10 09:00:00','3','1',Cloudy,26.24,89,0.0,220,60
'2012-08-10 10:00:00','3','1',Nice,27.06,89,70.015,193,353
'2012-08-10 11:00:00','3','1',Light rain,27.88,79,89.981,251,58
'2012-08-10 12:00:00','3','1',Cloudy,30.34,66,239.994,315,352
'2012-08-10 13:00:00','3','1',Cloudy,31.16,58,239.994,290,353
'2012-08-10 14:00:00','3','1',Nice,31.16,58,239.994,307,352
'2012-08-10 15:00:00','3','1',Nice,32.8,52,300.026,324,442
'2012-08-10 16:00:00','3','1',Nice,31.98,55,199.995,467,58
'2012-08-10 17:00:00','3','1',Nice,32.8,52,190.012,730,352
'2012-08-10 18:00:00','3','1',Nice,31.16,62,199.995,640,3
'2012-08-10 19:00:00','3','1',Nice,31.16,62,190.012,492,356
'2012-08-10 20:00:00','3','1',Nice,30.34,66,199.995,370,431
'2012-08-10 21:00:00','3','1',Nice,30.34,66,169.979,286,352
'2012-08-10 22:00:00','3','1',Nice,29.52,74,190.012,218,387
